timestamp,container,cpu_perc,mem_usage,mem_limit,mem_perc,net_io,block_io
2025-12-01T12:40:54,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:40:55,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:40:56,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:40:57,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:40:59,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:41:00,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:41:01,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:41:02,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:41:03,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:41:04,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:41:06,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:41:12,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:41:13,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:41:14,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:41:15,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:41:16,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:41:18,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:41:19,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:41:20,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:41:21,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:41:22,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:41:23,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:41:25,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:41:26,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:41:27,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:41:28,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:41:29,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:41:30,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:41:31,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:41:33,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:41:34,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:41:35,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:41:36,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:41:37,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:41:38,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:41:40,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:41:41,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:41:42,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:41:43,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:41:44,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:41:45,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:41:46,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:41:48,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:41:49,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:41:50,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:41:51,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:41:52,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:41:53,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:41:55,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:41:56,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:41:57,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:41:58,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:42:22,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:42:23,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:42:24,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:42:25,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:42:26,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:42:27,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:42:29,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:42:30,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:42:31,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:42:32,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:42:33,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:42:34,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:42:35,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:42:37,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:42:38,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:42:39,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:42:40,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:42:41,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:42:42,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:42:43,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:42:45,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:42:46,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:42:47,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:42:48,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:42:49,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:42:50,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:42:52,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:42:53,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:42:54,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:42:55,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:42:56,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:42:57,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:42:58,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:43:00,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:43:01,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:43:02,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:43:03,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:43:04,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:43:05,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:43:07,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:48:06,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:48:07,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:48:08,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:48:09,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:48:10,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:48:11,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:48:13,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:48:14,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:48:15,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:48:16,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:48:17,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:48:18,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:48:20,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:48:21,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:48:22,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:48:23,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:48:24,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:48:25,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:48:26,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:48:28,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:48:29,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:48:30,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:48:31,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:48:32,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:48:33,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:48:34,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:48:36,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:48:37,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:48:38,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:48:39,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:48:40,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:48:41,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:48:43,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:48:44,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:48:45,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:48:46,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:48:47,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:48:48,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:48:49,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:48:51,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:48:52,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:48:53,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:48:54,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:48:55,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:48:56,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:48:57,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:48:59,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:49:00,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:49:01,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:49:02,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:49:03,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:49:04,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:49:06,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:49:07,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:49:08,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:49:09,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:49:10,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:49:11,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:49:12,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:49:14,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:49:15,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:49:16,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:49:17,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:49:18,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:49:19,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:49:20,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:49:22,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:49:23,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:49:24,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:49:25,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:49:26,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:49:27,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:49:29,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:49:30,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:49:31,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:49:32,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:49:33,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:49:34,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:49:35,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:49:37,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:49:38,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:49:39,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:49:40,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:49:41,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:49:42,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:49:43,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:49:45,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:49:46,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:49:47,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:49:48,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:49:49,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:49:50,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:49:52,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:49:53,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:49:54,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:49:55,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:49:56,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:49:57,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:49:58,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:50:00,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:50:01,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:50:02,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:50:03,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:50:04,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:50:05,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:50:07,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:50:08,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:50:09,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:50:10,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:50:11,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:50:12,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:50:13,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:50:15,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:50:16,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:50:17,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:50:18,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:50:19,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:50:20,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:50:21,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:50:23,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:50:24,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:50:25,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:50:26,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:50:27,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:50:28,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:50:29,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:50:31,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:50:32,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:50:33,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:50:34,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:50:35,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:50:36,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:50:38,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:50:39,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:50:40,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:50:41,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:50:42,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:50:43,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:50:44,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:50:46,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:50:47,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:50:48,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:50:49,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:50:50,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:50:51,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:50:52,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:50:54,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:50:55,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:50:56,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:50:57,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:50:58,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:50:59,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:51:01,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:51:02,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:51:03,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:51:04,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:51:05,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:51:06,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:51:07,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:51:09,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:51:10,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:51:11,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:51:12,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:51:13,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:51:14,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:51:15,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:51:17,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:51:18,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:51:19,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:51:20,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:51:21,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:51:22,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:51:23,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:51:25,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:51:26,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:51:27,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:51:28,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:51:29,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:51:30,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:51:31,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:51:33,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:51:34,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:51:35,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:51:36,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:51:37,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:51:38,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:51:39,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:51:41,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:51:42,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:51:43,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:51:44,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:51:45,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:51:46,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:51:48,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:51:49,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:51:50,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:51:51,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:51:52,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:51:53,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:51:54,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:51:56,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:51:57,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:51:58,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:51:59,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:52:00,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:52:01,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:52:02,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:52:04,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:52:05,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:52:06,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:52:07,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:52:08,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:52:09,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:52:10,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:52:12,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:52:13,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:52:14,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:52:15,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:52:16,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:52:17,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:52:19,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:52:20,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:52:21,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:52:22,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:52:23,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:52:24,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:52:25,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:52:27,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:52:28,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:52:29,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:52:30,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:52:31,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:52:32,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:52:33,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:52:35,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:52:36,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:52:37,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:52:38,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:52:39,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:52:40,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:52:41,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:52:43,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:52:44,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:52:45,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:52:46,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:52:47,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:52:48,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:52:49,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:52:51,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:52:52,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:52:53,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:52:54,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:52:55,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:52:56,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:52:58,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:52:59,onnx-int8-api,NA,NA,NA,NA,NA,NA
2025-12-01T12:53:00,onnx-int8-api,NA,NA,NA,NA,NA,NA
